project_key,study_cycle,study_group,study_phase,upgrade_cost_usd,upgrade_cost_per_mw,capacity_mw,capacity_reduction_pct,restudy_flag,report_date,effective_date,available_date,entity_key,geographic_key,source_name,source_url,retrieved_at,match_method,match_confidence
P::J3129,DPP-2022,South,Phase 1,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3129,STARHILL 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3130,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3130,KINMUNDY TO SALEM 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3131,DPP-2022,South,Phase 1,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3131,EL DORADO EHV SAREPTA 345 115KV SW STA 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3132,DPP-2022,South,Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3132,EL DORADO EHV SAREPTA 345 115KV SW STA 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3133,DPP-2022,East (ITC),Phase 1,,,120.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3133,MURPHY TO NELSON ROAD 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3134,DPP-2022,East (ITC),Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3134,GAYLORD INTERCONNECTION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3135,DPP-2022,Central,Phase 2,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3135,COMMODORE ASTER 4513,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3136,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3136,HOOSIER S SANDBORN GRAIN PROCESSING CENTER 161KV GPC PRIMARY SANDBORN PRIMARY,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3137,DPP-2022,West,Phase 1,,,156.3,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3137,SAC POCAHONTAS 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3138,DPP-2022,South,Phase 1,,,49.3,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3138,RAPIDES 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3139,DPP-2022,South,Phase 1,,,225.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3139,PICKENS 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3140,DPP-2022,Central,Phase 2,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3140,SOUTH VALPARAISO 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3141,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3141,RITCHIE PLANT SUBSTATION 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3142,DPP-2022,Central,Phase 2,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3142,CIRCUIT ID 6950 COLUMBUS NORTH 08COLNRT FRANKLIN FORSYTHE ST 08FRSYTH,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3143,DPP-2022,Central,Phase 2,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3143,JACKSON TOWNSHIP 08JCKSN_TWNS HERITAGE LAKE 08HERITL,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3144,DPP-2022,Central,Phase 2,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3144,EDWARDSPORT IGCC AMO 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3145,DPP-2022,Central,Phase 2,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3145,EDWARDSPORT IGCC AMO 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3146,DPP-2022,Central,Phase 2,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3146,AMO WHEATLAND LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3147,DPP-2022,Central,Phase 2,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3147,TRAFALGAR SWITCHYARD 08TRFLGJ,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3148,DPP-2022,West,Phase 1,,,131.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3148,DRAGER TO GRAND JUNCTION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3149,DPP-2022,West,Phase 1,,,80.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3149,HASTINGS TO BUNGE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3150,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3150,CRENSHAW TO COMO,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3151,DPP-2022,East (ATC),Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3151,SHEBOYGAN FALLS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3152,DPP-2022,East (ATC),Phase 1,,,160.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3152,NORTH MONROE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3153,DPP-2022,West,Phase 1,,,160.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3153,BEAVER CHANNEL 161KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3154,DPP-2022,West,Phase 1,,,160.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3154,BLACKHAWK MEC QUINN 345 SHARED POI WITH J2892,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3155,DPP-2022,East (ATC),Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3155,NEEVIN,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3156,DPP-2022,East (ATC),Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3156,TOWNLINE ROAD,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3157,DPP-2022,West,Phase 1,,,100.0,49.94994994994995,,2026-03-01,2026-03-01,2026-03-01,P::J3157,BISON,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3158,DPP-2022,West,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3158,COLBY 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3159,DPP-2022,West,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3159,GARDNER 69KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3160,DPP-2022,East (ATC),Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3160,SOUTH FOND DU LAC 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3161,DPP-2022,East (ATC),Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3161,HUEBNER 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3162,DPP-2022,East (ATC),Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3162,BELOIT GATEWAY,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3163,DPP-2022,West,Phase 1,,,481.0,-0.41753653444676403,,2026-03-01,2026-03-01,2026-03-01,P::J3163,BISON,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3164,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3164,MCCLELLAN 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3165,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3165,NEW HARDINSBURG,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3166,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3166,EDWARDSPORT STATION IGCC,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3167,DPP-2022,Central,Phase 2,,,180.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3167,IPAVA 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3168,DPP-2022,Central,Phase 2,,,120.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3168,REYNOLDS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3169,DPP-2022,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3169,CYPRESS 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3170,DPP-2022,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3170,EOLA MARKSVILLE 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3171,DPP-2022,South,Phase 1,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3171,MONTICELLO EAST REED SS 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3172,DPP-2022,West,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3172,GRE NININGR7 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3173,DPP-2022,South,Phase 1,,,220.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3173,SWIFTON TO HOXIE 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3174,DPP-2022,Central,Phase 2,,,180.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3174,JACKSONVILLE INDUSTRIAL PK WINCHESTER SWITCHING STATION 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3175,DPP-2022,South,Phase 1,,,160.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3175,ROBINSONVILLE 230KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3176,DPP-2022,South,Phase 1,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3176,DERRICK,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3177,DPP-2022,South,Phase 1,,,80.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3177,ROBINSONVILLE 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3178,DPP-2022,South,Phase 1,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3178,DOLET HILLS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3179,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3179,DERRICK,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3180,DPP-2022,South,Phase 1,,,110.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3180,DOLET HILLS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3181,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3181,4FOGARTY 4LIMIT 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3182,DPP-2022,West,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3182,COYOTE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3183,DPP-2022,West,Phase 1,,,125.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3183,BIG STONE SOUTH 230KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3184,DPP-2022,Central,Phase 2,,,145.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3184,TURKEY HILL 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3185,DPP-2022,Central,Phase 2,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3185,EFFINGHAM NEWTON 138KV 4EFFINGHM 347025 4NEWTON 347831,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3186,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3186,ROSEDALE DELTA 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3187,DPP-2022,Central,Phase 2,,,37.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3187,HAVANA 138KV SUB,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3188,DPP-2022,Central,Phase 2,,,35.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3188,HALLOCK 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3189,DPP-2022,Central,Phase 2,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3189,ST JOHNS 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3190,DPP-2022,Central,Phase 2,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3190,PIKE 161KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3191,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3191,AECC BALCH FISHER 161KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3192,DPP-2022,South,Phase 1,,,500.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3192,MALLORY 161KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3193,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3193,POYEN GIFFORD 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3194,DPP-2022,South,Phase 1,,,198.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3194,RYE CO CYPRESS 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3195,DPP-2022,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3195,WHITE BLUFF EHV WRIGHTSVILLE 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3196,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3196,BURR OAK TO EAST WINAMAC 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3197,DPP-2022,South,Phase 1,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3197,EAST LEESVILLE RODEMACHER 230,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3198,DPP-2022,West,Phase 1,,,80.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3198,BARRON,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3199,DPP-2022,Central,Phase 2,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3199,ZACHARY 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3200,DPP-2022,Central,Phase 2,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3200,TURKEY HILL 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3201,DPP-2022,South,Phase 1,,,148.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3201,TYLERTOWN BOGALUSA 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3202,DPP-2022,Central,Phase 2,,,120.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3202,5CLARK 5PILTMA 161 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3203,DPP-2022,East (ITC),Phase 1,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3203,BINGHAM LOOKNG GL J 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3204,DPP-2022,East (ATC),Phase 1,,,190.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3204,STONE LAKE GARDNER PARK 345 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3205,DPP-2022,South,Phase 1,,,80.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3205,ARLINGTON TO SMITHDALE 115KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3206,DPP-2022,West,Phase 1,,,194.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3206,KILLDEER 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3207,DPP-2022,Central,Phase 2,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3207,J3578,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3208,DPP-2022,Central,Phase 2,,,10.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3208,PATOKA VALLEY,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3209,DPP-2022,South,Phase 1,,,350.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3209,HINESTON,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3210,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3210,J2245 SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3211,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3211,J1564 SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3212,DPP-2022,West,Phase 1,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3212,GLENWOOD,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3213,DPP-2022,West,Phase 1,,,55.0,-7.8431372549019605,,2026-03-01,2026-03-01,2026-03-01,P::J3213,RIVERSIDE 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3214,DPP-2022,West,Phase 1,,,185.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3214,WEVER,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3215,DPP-2022,Central,Phase 2,,,594.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3215,STILLWELL TO BABCOCK 345KV TRANSMISSION LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3216,DPP-2022,Central,Phase 2,,,300.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3216,BLOOMINGTON BROKAW,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3217,DPP-2022,West,Phase 1,,,60.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3217,CRANDALL 345KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3218,DPP-2022,South,Phase 1,,,50.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3218,PRESCOTT 337507 TO EMMETT 337505,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3219,DPP-2022,West,Phase 1,,,3.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3219,CANNON FALLS TRANSM,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3220,DPP-2022,East (ITC),Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3220,PEDDLER,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3221,DPP-2022,South,Phase 1,,,49.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3221,LA_ORD_115,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3222,DPP-2022,Central,Phase 2,,,109.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3222,ARLAND TO FARADAY 345KV LINE TAP,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3223,DPP-2022,Central,Phase 2,,,88.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3223,OLNEY 4JASPER 347868 ALBION 4ALBION N 346510 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3224,DPP-2022,Central,Phase 2,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3224,4KINMUNDY 4TANNER 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3225,DPP-2022,Central,Phase 2,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3225,BABCOCK STILLWELL 345KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3226,DPP-2022,Central,Phase 2,,,130.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3226,BURR OAK PLYMOUTH 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3227,DPP-2022,Central,Phase 2,,,80.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3227,GALLAGHER TO LIVINGSTON 345KV SEGMENT ON THE LIVINGSTON Â TITTABAWASSEE 345KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3228,DPP-2022,East (ITC),Phase 1,,,26.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3228,REDSTONE TITTABAWASSEE 138KV LINE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3229,DPP-2022,Central,Phase 2,,,140.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3229,4DILLON 4LKSIDE TP2 138 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3230,DPP-2022,South,Phase 1,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3230,PARKIN GILMORE 161 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3231,DPP-2022,South,Phase 1,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3231,GLOSTER LIBERTY 115 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3232,DPP-2023,Central,Study Not Started,,,500.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3232,CAYUGA STATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3233,DPP-2023,West,Study Not Started,,,140.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3233,CANBY 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3234,DPP-2023,West,Study Not Started,,,130.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3234,ST BONIFACIUS,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3235,DPP-2023,West,Study Not Started,,,250.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3235,CHERRY PARK SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3236,DPP-2023,West,Study Not Started,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3236,CHISAGO COUNTY 115KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3237,DPP-2023,West,Study Not Started,,,86.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3237,NATIONAL TAC PLANT 115KV CUSTOMER OWNED,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3238,DPP-2023,South,Study Not Started,,,155.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3238,COCODRIE VILLE PLATTE 230 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3239,DPP-2023,Central,Study Not Started,,,175.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3239,PANA 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3240,DPP-2023,Central,Study Not Started,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3240,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3241,DPP-2023,South,Study Not Started,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3241,ARLINGTON GOAB,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3242,DPP-2023,Central,Study Not Started,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3242,FLINT 138KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3243,DPP-2023,Central,Study Not Started,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3243,OTHER_,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3244,DPP-2023,Central,Study Not Started,,,100.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3244,PARKE COUNTY REMC,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3245,DPP-2023,Central,Study Not Started,,,150.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3245,MEADE COUNTY NEW HARDINSBURG 161 0KV,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3246,DPP-2023,Central,Study Not Started,,,120.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3246,FANCY CREEK 138KV SUBSTATION,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
P::J3247,DPP-2023,Central,Study Not Started,,,200.0,0.0,,2026-03-01,2026-03-01,2026-03-01,P::J3247,SPELTERVILLE,Queue-derived study fields,,2026-09-05T04:35:51Z,snapshot_fields,1.0
