trial,pr_auc,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,n,positive_rate,roc_auc,brier,ece,log_loss,precision_at_5pct,recall_at_5pct,lift_at_5pct,withdrawn_mw_capture_at_5pct,precision_at_10pct,recall_at_10pct,lift_at_10pct,withdrawn_mw_capture_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct,withdrawn_mw_capture_at_20pct,pr_lift,val_prevalence,status,model,split,best_iteration,added_features,join_note,n_features,goal
148,0.05459363460516322,0.013682353296006327,20,8,66,0.6325206943396954,0.9636393166504373,1.9480021431776577,1.5848678521176726e-07,1666.0,0.04141656662665066,0.6071029920230868,0.04649376153325486,0.08256889589426611,0.21323174814074708,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.06623191359282657,0.059880239520958084,0.14492753623188406,1.4458040440857416,0.1013857754228653,0.06287425149700598,0.30434782608695654,1.5180942462900286,0.3089464030976157,1.3181593514811873,0.04141656662665066,ok,lightgbm_hpo_trial_148,val,1,[],,85,below_strong
149,0.0901017894494725,0.047888461204244774,23,10,75,0.8979391106996538,0.7184443661085209,0.12733718919132828,2.3295808132222366e-08,1666.0,0.04141656662665066,0.7185982775675406,0.048147764114688046,0.061318702100787915,0.1923990828984282,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.14571020990421846,0.10179640718562874,0.2463768115942029,2.457866874945761,0.2333401263501121,0.09880239520958084,0.4782608695652174,2.385576672741474,0.4105359690238435,2.175501177142336,0.04141656662665066,ok,lightgbm_hpo_trial_149,val,215,[],,85,below_strong
150,0.0660313320302654,0.01656821216372942,26,9,68,0.5995594327539633,0.6583721179632738,0.46233251103474005,1.0054016551519507e-07,1666.0,0.04141656662665066,0.6210058715163396,0.04646801890303182,0.08266181677399731,0.213099656306153,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.03515386183003872,0.10179640718562874,0.2463768115942029,2.457866874945761,0.20226207458732423,0.07784431137724551,0.37681159420289856,1.8795452573114642,0.33523537803138376,1.5943217269916257,0.04141656662665066,ok,lightgbm_hpo_trial_150,val,2,[],,85,below_strong
151,0.1338552973236886,0.014539653685897944,32,8,73,0.8783748665630013,0.6528132811951592,0.08930850374833986,5.207235901909674e-08,1666.0,0.04141656662665066,0.769023440690425,0.04593772140688609,0.08257121071705939,0.2105849661671562,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2603423680456491,0.16766467065868262,0.4057971014492754,4.048251323440076,0.43152639087018546,0.12275449101796407,0.5942028985507246,2.9638982903757705,0.5905848787446505,3.231926454221235,0.04141656662665066,ok,lightgbm_hpo_trial_151,val,9,[],,85,below_strong
152,0.1333702853645322,0.015276821612869826,31,8,73,0.8736147930141968,0.6541438949741522,0.08761812959982611,5.092675219817518e-08,1666.0,0.04141656662665066,0.7691232655431833,0.04591427142890662,0.08258062919557141,0.21046766554092167,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2603423680456491,0.16766467065868262,0.4057971014492754,4.048251323440076,0.43152639087018546,0.12275449101796407,0.5942028985507246,2.9638982903757705,0.5905848787446505,3.2202158756131976,0.04141656662665066,ok,lightgbm_hpo_trial_152,val,9,[],,85,below_strong
153,0.10181149769171563,0.015303561175908455,32,8,77,0.8787123045879527,0.6483836102182058,0.25413094243463247,5.357544875494115e-08,1666.0,0.04141656662665066,0.7565044966558674,0.045896701038882125,0.08186956676911966,0.21035348427644698,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.06460158956592622,0.10179640718562874,0.2463768115942029,2.457866874945761,0.21438760953739555,0.1317365269461078,0.6376811594202898,3.180768896988632,0.6057672712451599,2.4582312341217136,0.04141656662665066,ok,lightgbm_hpo_trial_153,val,9,[],,85,below_strong
154,0.13393845087525416,0.01446657186065742,29,8,73,0.8673612097846379,0.67077877572545,0.1083141051245577,7.832492518571233e-08,1666.0,0.04141656662665066,0.7693410652219289,0.045938310070702634,0.08255940562704986,0.21058866669276105,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2603423680456491,0.16766467065868262,0.4057971014492754,4.048251323440076,0.43152639087018546,0.12275449101796407,0.5942028985507246,2.9638982903757705,0.5905848787446505,3.233934190698166,0.04141656662665066,ok,lightgbm_hpo_trial_154,val,9,[],,85,below_strong
155,0.08749732797724764,0.01445589063768733,29,8,71,0.8231793506582854,0.6719532329136183,0.17597235070622752,3.374383382593674e-08,1666.0,0.04141656662665066,0.651915275924968,0.04647230601273907,0.08375685278624895,0.21303631118993094,0.16666666666666666,0.2028985507246377,4.024154589371981,0.13603016099449766,0.1377245508982036,0.3333333333333333,3.325349301397206,0.23395149786019973,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.31546769920521706,2.112616643624559,0.04141656662665066,ok,lightgbm_hpo_trial_155,val,8,[],,85,below_strong
156,0.13319761052687729,0.015395935662918272,35,8,73,0.854576524692019,0.6591415878354684,0.09054212550161114,1.0311002789644043e-08,1666.0,0.04141656662665066,0.7691141905565688,0.04591059288494983,0.08258178792118823,0.2104492168276184,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2603423680456491,0.16766467065868262,0.4057971014492754,4.048251323440076,0.43152639087018546,0.12275449101796407,0.5942028985507246,2.9638982903757705,0.5905848787446505,3.2160466541706896,0.04141656662665066,ok,lightgbm_hpo_trial_156,val,9,[],,85,below_strong
157,0.10296601648650525,0.015617760426900754,34,8,79,0.8615094994736471,0.6602286286722054,0.043960527042597994,1.3568257783261758e-08,1666.0,0.04141656662665066,0.7554427232219832,0.04584828092903156,0.08169265445324791,0.2101180060080975,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.053393111880986346,0.10179640718562874,0.2463768115942029,2.457866874945761,0.2091909517016507,0.12275449101796407,0.5942028985507246,2.9638982903757705,0.5706134094151213,2.486107006761127,0.04141656662665066,ok,lightgbm_hpo_trial_157,val,9,[],,85,below_strong
158,0.09620651455609873,0.013348287920386113,38,8,69,0.8497094576935589,0.6820575391755997,0.07507741833403336,2.3637861843724614e-08,1666.0,0.04141656662665066,0.6871715989218915,0.04648806317806206,0.08430785486484718,0.2130955406444278,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.13755858976971674,0.11377245508982035,0.2753623188405797,2.747027683762909,0.27521907479111474,0.09880239520958084,0.4782608695652174,2.385576672741474,0.44996943142449564,2.322899322470442,0.04141656662665066,ok,lightgbm_hpo_trial_158,val,9,[],,85,below_strong
159,0.1122171295750951,0.016247828968432496,35,8,77,0.8717780399864573,0.6534400394871288,0.09501494385129297,1.0926858442609712e-08,1666.0,0.04141656662665066,0.7584420062980407,0.04594921955667002,0.08256392802015428,0.210595297092806,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.08396168738536784,0.15568862275449102,0.37681159420289856,3.7590905146229283,0.3515386183003872,0.1347305389221557,0.6521739130434783,3.253059099192919,0.6261463215814143,2.709474461914615,0.04141656662665066,ok,lightgbm_hpo_trial_159,val,9,[],,85,below_strong
160,0.08092075133381355,0.019080384555523435,42,8,73,0.8332192454472267,0.6716702666862607,0.31332575481477076,4.010605492628332e-08,1666.0,0.04141656662665066,0.7383363734538493,0.04595119514612758,0.08102198043941491,0.21062543243489273,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.01589565926227838,0.04790419161676647,0.11594202898550725,1.1566432352685934,0.07703281027104136,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.46209496637456693,1.9538256771323679,0.04141656662665066,ok,lightgbm_hpo_trial_160,val,4,[],,85,below_strong
161,0.053424622699116714,0.014327820616619219,26,8,72,0.8849273076878961,0.6920573420619783,0.1325182609472153,6.384470258464e-08,1666.0,0.04141656662665066,0.5635022188342272,0.04649640782254617,0.08252200044466443,0.21323642812429147,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.02037905033625433,0.017964071856287425,0.043478260869565216,0.4337412132257225,0.02292643162828612,0.04790419161676647,0.2318840579710145,1.1566432352685934,0.2145914000407581,1.2899336437207023,0.04141656662665066,ok,lightgbm_hpo_trial_161,val,2,[],,85,below_strong
162,0.11713124854922141,0.014969106836271456,31,8,76,0.8925527453657334,0.6992507613064352,0.6404808958606425,3.047927413549129e-08,1666.0,0.04141656662665066,0.7592859800531794,0.04600774898028085,0.08261742213407458,0.2109029551639366,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.09415121255349501,0.16766467065868262,0.4057971014492754,4.048251323440076,0.4014672916242103,0.12874251497005987,0.6231884057971014,3.108478694784344,0.5904829834929692,2.8281255084493173,0.04141656662665066,ok,lightgbm_hpo_trial_162,val,9,[],,85,below_strong
163,0.09352171252441352,0.013837760015443071,27,9,70,0.9125667589807512,0.6864131881215633,0.21774275275010166,1.735326042582086e-08,1666.0,0.04141656662665066,0.6973628088898568,0.04647406268859818,0.08430283983339099,0.2130252560192571,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.10699001426533523,0.1317365269461078,0.3188405797101449,3.180768896988632,0.2888730385164051,0.09880239520958084,0.4782608695652174,2.385576672741474,0.44436519258202567,2.2580749719662743,0.04141656662665066,ok,lightgbm_hpo_trial_163,val,9,[],,85,below_strong
164,0.1299822345200871,0.016942330872733474,29,8,73,0.8624633476540103,0.7088355859202332,3.4973120042263343e-06,1.50625877843629e-07,1666.0,0.04141656662665066,0.7690415906636539,0.04587291301394373,0.08260566304340386,0.21024825336345795,0.17857142857142858,0.21739130434782608,4.311594202898551,0.2527002241695537,0.15568862275449102,0.37681159420289856,3.7590905146229283,0.40289382514774813,0.1377245508982036,0.6666666666666666,3.325349301397206,0.6414306093336051,3.1384116334850014,0.04141656662665066,ok,lightgbm_hpo_trial_164,val,9,[],,85,below_strong
165,0.13404304556513266,0.016976887298166966,29,8,75,0.8587178629880864,0.6623144768229576,6.505420135522946e-07,3.533804727926178e-07,1666.0,0.04141656662665066,0.7702168014302178,0.045841798543850364,0.08214438691856138,0.2101073378828163,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.236459621905957,0.04141656662665066,ok,lightgbm_hpo_trial_165,val,9,[],,85,below_strong
166,0.10874488942485097,0.01587895246181384,35,8,80,0.8634231293958509,0.6632331237516992,3.4953495760351617e-06,2.440239883528323e-07,1666.0,0.04141656662665066,0.7509097674080931,0.04586817032838023,0.08187749316320511,0.21021251912469327,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.0686773996331771,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2160179335642959,0.12574850299401197,0.6086956521739131,3.0361884925800573,0.5706134094151213,2.625637475098576,0.04141656662665066,ok,lightgbm_hpo_trial_166,val,9,[],,85,below_strong
167,0.13926594301205,0.017390372088870166,29,8,76,0.8491048207221342,0.6491118259830316,2.23715817339472e-07,3.555806202833666e-07,1666.0,0.04141656662665066,0.7762108300890257,0.04578792420603894,0.08200338346311217,0.2098653407626022,0.16666666666666666,0.2028985507246377,4.024154589371981,0.2297737925412676,0.1497005988023952,0.36231884057971014,3.6145101102143538,0.3957611575300591,0.1347305389221557,0.6521739130434783,3.253059099192919,0.6322600366822906,3.3625661022909465,0.04141656662665066,ok,lightgbm_hpo_trial_167,val,9,[],,85,below_strong
168,0.10206940126101302,0.017239560913383252,29,8,78,0.8483999865406553,0.6472505758943399,1.6053403615039943e-07,4.1526762384704395e-07,1666.0,0.04141656662665066,0.7531875890483062,0.04580098255076216,0.08168846821283807,0.20987203942705204,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.08396168738536784,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2242714489504789,0.11976047904191617,0.5797101449275363,2.891608088171483,0.5604238842469941,2.464458297113735,0.04141656662665066,ok,lightgbm_hpo_trial_168,val,9,[],,85,below_strong
169,0.10216983997447363,0.018356593448680222,39,8,76,0.858564704314997,0.6446611948628004,2.94777140171808e-07,2.631591898121565e-07,1666.0,0.04141656662665066,0.7609603150835351,0.04582780595207099,0.08081183448413823,0.21004549687780075,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.010189525168127165,0.11377245508982035,0.2753623188405797,2.747027683762909,0.23609129814550642,0.12874251497005987,0.6231884057971014,3.108478694784344,0.6139188913796617,2.4668833825720737,0.04141656662665066,ok,lightgbm_hpo_trial_169,val,6,[],,85,below_strong
170,0.10372908095424091,0.0207207069333761,31,8,81,0.8726285321691241,0.6747652956385359,5.630611015098415e-07,1.4852046314368516e-07,1666.0,0.04141656662665066,0.7178087537320883,0.04577611946709286,0.08120003844117649,0.2097011727796304,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.06969635214998982,0.11377245508982035,0.2753623188405797,2.747027683762909,0.21856531485632769,0.11976047904191617,0.5797101449275363,2.891608088171483,0.5304666802527003,2.5045311430400776,0.04141656662665066,ok,lightgbm_hpo_trial_170,val,9,[],,85,below_strong
171,0.13481895093638332,0.015292671015668143,33,8,75,0.8853807772634176,0.6629751774168808,1.1037981577768098e-06,3.873792631520125e-07,1666.0,0.04141656662665066,0.77026217636329,0.04589731186274869,0.08217517678297961,0.21038614455678978,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.2551938008697774,0.04141656662665066,ok,lightgbm_hpo_trial_171,val,9,[],,85,below_strong
172,0.13481895093638332,0.015276929680344642,33,8,75,0.8176622460357473,0.6581158225675947,8.693772363282793e-07,5.079196974769047e-07,1666.0,0.04141656662665066,0.77026217636329,0.045897835697743146,0.08217543793566212,0.21038876221989683,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.2551938008697774,0.04141656662665066,ok,lightgbm_hpo_trial_172,val,9,[],,85,below_strong
173,0.1298588228288667,0.01277811942915591,33,8,75,0.8186293336231277,0.6592049552560628,8.456858389195313e-07,4.1039925973579416e-07,1666.0,0.04141656662665066,0.7705253509751073,0.04598870932409512,0.08225417447120942,0.21083263233366897,0.19047619047619047,0.2318840579710145,4.599033816425121,0.27307927450580805,0.1437125748502994,0.34782608695652173,3.46992970580578,0.3697778683513348,0.1377245508982036,0.6666666666666666,3.325349301397206,0.6383737517831669,3.1354318671433616,0.04141656662665066,ok,lightgbm_hpo_trial_173,val,9,[],,85,below_strong
174,0.13120712043325658,0.015116598028092733,33,8,75,0.8238544846461948,0.6558088785681812,9.192252620885405e-07,5.76397971900235e-07,1666.0,0.04141656662665066,0.7691368780231049,0.04591286896019405,0.08221326729547063,0.21045676980304162,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.16798641509863,0.04141656662665066,ok,lightgbm_hpo_trial_174,val,9,[],,85,below_strong
175,0.10218790304568623,0.014966916343852856,37,8,78,0.8368842279120863,0.6408632829771448,1.3800577084401321e-06,3.394583258097594e-07,1666.0,0.04141656662665066,0.7532874139010646,0.0458791162291041,0.08177821205972371,0.21027315761526147,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.08396168738536784,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2242714489504789,0.11976047904191617,0.5797101449275363,2.891608088171483,0.5604238842469941,2.4673195141175834,0.04141656662665066,ok,lightgbm_hpo_trial_175,val,9,[],,85,below_strong
176,0.13355594401336932,0.017292590137190998,34,8,76,0.8453026609284392,0.6669877843877312,1.0823009541147202e-07,5.769199174421954e-07,1666.0,0.04141656662665066,0.7693546777018505,0.045811311871762975,0.08207230817367953,0.20996260280352355,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2577949867536173,0.15568862275449102,0.37681159420289856,3.7590905146229283,0.3845526798451192,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.2246985902358447,0.04141656662665066,ok,lightgbm_hpo_trial_176,val,9,[],,85,below_strong
177,0.10657378899388992,0.017480340642210743,35,8,84,0.7987614832586556,0.6538078625718633,7.907073849442325e-08,5.03854975132418e-07,1666.0,0.04141656662665066,0.7447796139500694,0.04580761632923799,0.08160511445722027,0.20989534392469916,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.05920114122681883,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.17016507030772365,0.10778443113772455,0.5217391304347826,2.602447279354335,0.49225596087222334,2.5732164125191392,0.04141656662665066,ok,lightgbm_hpo_trial_177,val,9,[],,85,below_strong
178,0.11014834317057216,0.01935117098644784,32,8,76,0.8429580950926562,0.6660721902663965,7.108705979513313e-07,1.0474713574325337e-06,1666.0,0.04141656662665066,0.7510141297541586,0.04581263316685808,0.08181269706217476,0.20991190892896633,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.14061544732015488,0.1377245508982036,0.3333333333333333,3.325349301397206,0.34134909313226003,0.1347305389221557,0.6521739130434783,3.253059099192919,0.6169757489300999,2.6595237640894673,0.04141656662665066,ok,lightgbm_hpo_trial_178,val,9,[],,85,below_strong
179,0.10326558670793429,0.015568482525051181,34,8,79,0.8248718278030358,0.6332969398799349,1.4836434187380028e-07,6.909328486954603e-07,1666.0,0.04141656662665066,0.7559463849790822,0.045846846152929804,0.08169281465159378,0.21011101918680028,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.053393111880986346,0.10179640718562874,0.2463768115942029,2.457866874945761,0.2091909517016507,0.12275449101796407,0.5942028985507246,2.9638982903757705,0.5706134094151213,2.493340108049544,0.04141656662665066,ok,lightgbm_hpo_trial_179,val,9,[],,85,below_strong
180,0.05672294052277181,0.017162281868443086,30,8,70,0.8446014693386278,0.6483119379979689,2.6208888952569346e-06,1.713677247641714e-07,1666.0,0.04141656662665066,0.5561061047434954,0.04645927771831374,0.08245426614674398,0.2130578278072309,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.08610148767067455,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.1682290605257795,0.06287425149700598,0.30434782608695654,1.5180942462900286,0.2394538414509884,1.3695712885643165,0.04141656662665066,ok,lightgbm_hpo_trial_180,val,2,[],,85,below_strong
181,0.13146071389003636,0.014650373314726496,45,8,75,0.8541566674845416,0.6666431882164692,8.68004182404517e-08,5.929808799524607e-07,1666.0,0.04141656662665066,0.76920947791602,0.04592815695938378,0.08221966544383619,0.2105332961476586,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.17410941073624,0.04141656662665066,ok,lightgbm_hpo_trial_181,val,9,[],,85,below_strong
182,0.13138103449722988,0.014760055543679181,40,8,75,0.8328223666950878,0.6666868306227708,4.652744174813955e-08,5.646520949013715e-07,1666.0,0.04141656662665066,0.7691913279427913,0.04592455532331576,0.0822182120963923,0.21051528634921718,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.172185557570797,0.04141656662665066,ok,lightgbm_hpo_trial_182,val,9,[],,85,below_strong
183,0.09691230930295876,0.014036281294906142,45,8,76,0.8282497916659011,0.6731680978481405,4.812624424506422e-08,4.783533863120543e-07,1666.0,0.04141656662665066,0.7555833855145063,0.045996362231350146,0.08121400352773955,0.21087807038816256,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.04840024454860403,0.10179640718562874,0.2463768115942029,2.457866874945761,0.2195842673731404,0.11976047904191617,0.5797101449275363,2.891608088171483,0.5629712655390259,2.3399406854888305,0.04141656662665066,ok,lightgbm_hpo_trial_183,val,5,[],,85,below_strong
184,0.13126006915959623,0.014917539313705272,40,8,75,0.8559308897029316,0.6616855554219375,2.528515851476781e-08,1.0230964066421351e-06,1666.0,0.04141656662665066,0.7691550279963337,0.045919382164037216,0.08221603353085336,0.21048940131494673,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.1692648582592367,0.04141656662665066,ok,lightgbm_hpo_trial_184,val,9,[],,85,below_strong
185,0.10209951103252811,0.01451877742323867,40,8,78,0.80450787643065,0.6616923659188092,3.900805208134941e-08,1.5271174536176817e-06,1666.0,0.04141656662665066,0.7531558265951559,0.04589641555717131,0.08179663113746333,0.21036063802621485,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.08396168738536784,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2242714489504789,0.11976047904191617,0.5797101449275363,2.891608088171483,0.5604238842469941,2.465185295365099,0.04141656662665066,ok,lightgbm_hpo_trial_185,val,9,[],,85,below_strong
186,0.10873904339211447,0.015003816589257146,38,8,80,0.8507173998923216,0.652130547435786,1.181864135551191e-08,1.4810727129592894e-06,1666.0,0.04141656662665066,0.7509188423947075,0.04589741507319509,0.08190457265182466,0.21036189188143925,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.0686773996331771,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2160179335642959,0.12874251497005987,0.6231884057971014,3.108478694784344,0.5909924597513756,2.6254963230617787,0.04141656662665066,ok,lightgbm_hpo_trial_186,val,9,[],,85,below_strong
187,0.13210762094147688,0.013652595791961344,41,8,74,0.8362532482796102,0.6384019350175669,2.6399300850972855e-08,7.072775761979235e-07,1666.0,0.04141656662665066,0.7664824444383944,0.04596049291202466,0.08220411112151968,0.21069236704568534,0.19047619047619047,0.2318840579710145,4.599033816425121,0.27307927450580805,0.1437125748502994,0.34782608695652173,3.46992970580578,0.3697778683513348,0.1377245508982036,0.6666666666666666,3.325349301397206,0.6511106582433258,3.189728934615949,0.04141656662665066,ok,lightgbm_hpo_trial_187,val,9,[],,85,below_strong
188,0.05932908644211558,0.013858995023491253,43,8,71,0.8402487829055882,0.6408610141218538,1.6087679575625597e-08,9.664019207094443e-07,1666.0,0.04141656662665066,0.5709890827911028,0.046456307118389766,0.0824131385669453,0.21305027328617313,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.07591196250254738,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.1682290605257795,0.0688622754491018,0.3333333333333333,1.662674650698603,0.26401059710617486,1.4324964929357185,0.04141656662665066,ok,lightgbm_hpo_trial_188,val,2,[],,85,below_strong
189,0.09758963627638459,0.013448436261899167,41,8,77,0.8588926519044786,0.6335895074666476,2.314634770154207e-08,3.3894526076017963e-07,1666.0,0.04141656662665066,0.7447342390169975,0.04596765802831763,0.0818768033638754,0.2106955609507567,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.025473812920317914,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2300794782963114,0.1317365269461078,0.6376811594202898,3.180768896988632,0.5675565518646831,2.3562946961805324,0.04141656662665066,ok,lightgbm_hpo_trial_189,val,9,[],,85,below_strong
190,0.08525354415414718,0.016065068668400767,38,8,68,0.8331244478636857,0.6664372848580895,6.646534871381225e-08,6.902506008208188e-07,1666.0,0.04141656662665066,0.6613759494704745,0.04646963909461664,0.0838704707908855,0.21299483959547627,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.11412268188302425,0.1377245508982036,0.3333333333333333,3.325349301397206,0.283574485428979,0.09580838323353294,0.463768115942029,2.3132864705371867,0.3720195638883228,2.058440645808829,0.04141656662665066,ok,lightgbm_hpo_trial_190,val,8,[],,85,below_strong
191,0.13146935485842723,0.014513338817224821,36,8,75,0.8535623008277993,0.6581977707098289,1.1524211920148968e-07,6.079062689334351e-07,1666.0,0.04141656662665066,0.7692004029294057,0.04593265386047863,0.08222140045200677,0.21055576967384718,0.20238095238095238,0.2463768115942029,4.886473429951692,0.2781740370898716,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35958834318320765,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6628286121866721,3.174318046291881,0.04141656662665066,ok,lightgbm_hpo_trial_191,val,9,[],,85,below_strong
192,0.13305420833410042,0.014567662859923653,36,8,74,0.8512421431404749,0.6774551488137798,2.2073669329151395e-08,9.102206320589365e-07,1666.0,0.04141656662665066,0.7705162759884929,0.045915464322489746,0.0822173165312628,0.21047018372280193,0.19047619047619047,0.2318840579710145,4.599033816425121,0.27307927450580805,0.1497005988023952,0.36231884057971014,3.6145101102143538,0.3748726309353984,0.1347305389221557,0.6521739130434783,3.253059099192919,0.6358263704911351,3.2125842186175553,0.04141656662665066,ok,lightgbm_hpo_trial_192,val,9,[],,85,below_strong
193,0.09817266002348722,0.014231566966167751,37,8,71,0.8661645068984318,0.6773248516298095,1.5525765297374432e-07,3.041904939204179e-07,1666.0,0.04141656662665066,0.6945495630393944,0.04645233407025198,0.08428216934909996,0.2129176544271951,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.13755858976971674,0.11377245508982035,0.2753623188405797,2.747027683762909,0.27521907479111474,0.10179640718562874,0.4927536231884058,2.457866874945761,0.48257591196250255,2.370371762306228,0.04141656662665066,ok,lightgbm_hpo_trial_193,val,9,[],,85,below_strong
194,0.1337746197283667,0.016174626717457397,36,8,74,0.8504969513952099,0.6811990495239614,1.1139814407712473e-07,6.322907648050496e-07,1666.0,0.04141656662665066,0.764426959970234,0.045873979324380317,0.08216435012908271,0.2102641037673711,0.19047619047619047,0.2318840579710145,4.599033816425121,0.27307927450580805,0.15568862275449102,0.37681159420289856,3.7590905146229283,0.3845526798451192,0.1377245508982036,0.6666666666666666,3.325349301397206,0.6511106582433258,3.2299784995283907,0.04141656662665066,ok,lightgbm_hpo_trial_194,val,9,[],,85,below_strong
195,0.13029689634167638,0.016502567428500873,36,8,73,0.8496430622640543,0.6849448748822865,1.1079712552872462e-07,8.765286110510569e-07,1666.0,0.04141656662665066,0.769413665114844,0.045885600887297304,0.08260271780904449,0.2103124627100122,0.17857142857142858,0.21739130434782608,4.311594202898551,0.2527002241695537,0.15568862275449102,0.37681159420289856,3.7590905146229283,0.40289382514774813,0.1377245508982036,0.6666666666666666,3.325349301397206,0.6414306093336051,3.1460091203656937,0.04141656662665066,ok,lightgbm_hpo_trial_195,val,9,[],,85,below_strong
196,0.06726008739952727,0.018085753872716524,31,8,72,0.8777646668392899,0.6778462219107424,1.0707443076384942e-07,4.265197170608297e-07,1666.0,0.04141656662665066,0.6322724673981106,0.046641237409033955,0.08468989762386302,0.2134611070022503,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.07132667617689016,0.059880239520958084,0.14492753623188406,1.4458040440857416,0.12482168330955777,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.38974933768086406,1.6239899363422092,0.04141656662665066,ok,lightgbm_hpo_trial_196,val,14,[],,85,below_strong
197,0.09409792925822955,0.015693166624279015,35,8,77,0.8543775580523209,0.6466500563899497,2.8842054208412127e-07,1.553552761320386e-06,1666.0,0.04141656662665066,0.7511956294864465,0.04595613884889519,0.08111211562954052,0.2106707929086151,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.010189525168127165,0.10179640718562874,0.2463768115942029,2.457866874945761,0.21448950478907683,0.10778443113772455,0.5217391304347826,2.602447279354335,0.5217036886081109,2.2719876832494266,0.04141656662665066,ok,lightgbm_hpo_trial_197,val,5,[],,85,below_strong
