project_key,start_date,stop_date,withdrawal_event,operation_event,queue_age_months,log1p_capacity_mw,technology_primary,is_hybrid,state_code,months_until_service,service_date_passed,capacity_change_pct,service_date_shift_months,years_since_last_change,other_active_projects_same_state,other_active_mw_same_state,other_active_projects_same_poi,other_active_mw_same_poi,other_active_mw_same_technology,prior_12m_withdrawal_count,prior_12m_withdrawn_mw,years_in_queue,study_phase,service_type,capacity_mw
P::J1483,2024-12-31,2025-12-31,0,0,,4.605170185988092,wind_onshore,0,WI,,0,0.0,,,126.0,19761.62,0.0,0.0,52389.84,2331,440790.32,,Cluster Study,ERIS,99.0
P::J1483,2025-12-31,2026-03-01,0,0,80.09856262833675,4.605170185988092,wind_onshore,0,WI,8.016427104722792,0,0.0,,,116.0,26456.32,0.0,0.0,45463.49,1139,222351.24,6.674880219028063,IA Executed,ERIS,99.0
P::J1483,2026-03-01,2027-03-01,0,0,82.06981519507187,4.605170185988092,wind_onshore,0,WI,6.04517453798768,0,0.0,0.0,0.0,68.0,14192.460000000001,0.0,0.0,27181.11,1202,238194.56,6.839151266255989,GIA,ERIS,99.0
P::J1484,2020-12-31,2021-12-31,0,0,,3.258096538021482,battery,0,AR,33.93839835728953,0,,,,25.0,3292.0,0.0,0.0,2536.0,1781,358269.28,,,,25.0
P::J1484,2021-12-31,2022-12-31,0,0,32.09856262833676,3.258096538021482,battery,0,AR,21.946611909650922,0,0.0,0.0,,71.0,15351.0,0.0,0.0,9071.0,2059,399153.61,2.674880219028063,,NRIS,25.0
P::J1484,2022-12-31,2023-12-31,0,0,44.09034907597536,3.258096538021482,battery,0,AR,9.95482546201232,0,0.0,0.0,,204.0,45340.0,0.0,0.0,35251.0,205,53410.8,3.67419575633128,,NRIS,25.0
P::J1484,2023-12-31,2024-12-31,0,0,56.082135523613964,3.258096538021482,battery,0,AR,-2.0369609856262834,1,0.0,0.0,,191.0,37224.0,0.0,0.0,37323.0,437,89321.64,4.673511293634497,Facility Study,NRIS,25.0
P::J1484,2024-12-31,2025-12-31,0,0,,3.258096538021482,battery,0,AR,,0,0.0,,,253.0,54097.1,0.0,0.0,62700.5,2331,440790.32,,Cluster Study,NRIS,25.0
P::J1484,2025-12-31,2026-03-01,0,0,80.09856262833675,3.258096538021482,battery,0,AR,-26.053388090349078,1,0.0,,,142.0,33337.98,0.0,0.0,54798.0,1139,222351.24,6.674880219028063,IA Executed,NRIS,25.0
P::J1484,2026-03-01,2027-03-01,0,0,82.06981519507187,3.258096538021482,battery,0,AR,,0,0.0,,,75.0,18497.1,0.0,0.0,44330.42,1202,238194.56,6.839151266255989,GIA,NRIS,25.0
P::J1485,2020-12-31,2021-12-31,0,0,20.10677618069815,5.5254529391317835,wind_onshore,0,SD,21.946611909650922,0,,,,9.0,1454.0,0.0,0.0,17616.6,1781,358269.28,1.675564681724846,In Progress,,250.0
P::J1485,2021-12-31,2022-10-30,0,1,32.09856262833676,5.5254529391317835,wind_onshore,0,SD,9.95482546201232,0,0.0,0.0,,8.0,1175.0,0.0,0.0,21601.6,2059,399153.61,2.674880219028063,,ERIS,250.0
P::J1485,2022-12-31,2023-12-31,0,0,44.09034907597536,5.5254529391317835,wind_onshore,0,SD,-2.0369609856262834,1,0.0,0.0,,11.0,1835.0,0.0,0.0,32572.199999999997,205,53410.8,3.67419575633128,,ERIS,250.0
P::J1485,2023-12-31,2024-12-31,0,0,56.082135523613964,5.5254529391317835,wind_onshore,0,SD,-14.028747433264886,1,0.0,0.0,,10.0,1610.0,0.0,0.0,31162.6,437,89321.64,4.673511293634497,Facility Study,ERIS,250.0
P::J1485,2024-12-31,2025-12-31,0,0,,5.5254529391317835,wind_onshore,0,SD,,0,0.0,,,20.0,3537.2,0.0,0.0,52238.84,2331,440790.32,,Cluster Study,ERIS,250.0
P::J1485,2025-12-31,2026-03-01,0,0,80.09856262833675,5.5254529391317835,wind_onshore,0,SD,-38.04517453798768,1,0.0,,,17.0,4591.2,0.0,0.0,45312.49,1139,222351.24,6.674880219028063,IA Pending,ERIS,250.0
P::J1485,2026-03-01,2027-03-01,0,0,82.06981519507187,5.5254529391317835,wind_onshore,0,SD,19.975359342915812,0,0.0,60.0,0.0,13.0,4056.2,0.0,0.0,27181.11,1202,238194.56,6.839151266255989,GIA,ERIS,250.0
P::J1486,2020-12-31,2021-12-31,0,0,,1.252762968495368,battery,0,WI,11.991786447638603,0,,,,61.0,8587.0,0.0,0.0,2536.0,1781,358269.28,,,,2.5
P::J1486,2021-12-31,2022-12-31,0,0,32.09856262833676,1.252762968495368,battery,0,WI,0.0,1,0.0,0.0,,106.0,15694.0,0.0,0.0,9071.0,2059,399153.61,2.674880219028063,,NRIS,2.5
P::J1486,2022-12-31,2023-12-31,0,0,44.09034907597536,1.252762968495368,battery,0,WI,-11.991786447638603,1,0.0,0.0,,136.0,20687.0,0.0,0.0,35251.0,205,53410.8,3.67419575633128,,NRIS,2.5
P::J1486,2023-12-31,2024-12-31,0,0,56.082135523613964,1.252762968495368,battery,0,WI,-23.983572895277206,1,0.0,0.0,,136.0,18595.0,0.0,0.0,37323.0,437,89321.64,4.673511293634497,Facility Study,NRIS,2.5
P::J1486,2024-12-31,2025-12-31,0,0,,1.252762968495368,battery,0,WI,,0,0.0,,,127.0,19860.62,0.0,0.0,62700.5,2331,440790.32,,Cluster Study,NRIS,2.5
P::J1486,2025-12-31,2026-03-01,0,0,80.09856262833675,1.252762968495368,battery,0,WI,-48.0,1,0.0,,,117.0,26555.32,0.0,0.0,54798.0,1139,222351.24,6.674880219028063,IA Executed,NRIS,2.5
P::J1486,2026-03-01,2027-03-01,0,0,82.06981519507187,1.252762968495368,battery,0,WI,,0,0.0,,,68.0,14192.460000000001,0.0,0.0,44330.42,1202,238194.56,6.839151266255989,GIA,NRIS,2.5
P::J1487,2020-12-31,2021-12-31,0,0,20.10677618069815,4.795790545596741,wind_onshore,0,MN,3.975359342915811,0,,,,49.0,7117.0,0.0,0.0,17746.6,1781,358269.28,1.675564681724846,In Progress,,120.0
P::J1487,2021-12-31,2022-02-18,1,0,32.09856262833676,4.795790545596741,wind_onshore,0,MN,-8.016427104722792,1,0.0,0.0,,68.0,8365.6,0.0,0.0,21731.6,2059,399153.61,2.674880219028063,,NRIS,120.0
P::J1487,2022-12-31,2023-12-31,0,0,44.09034907597536,4.795790545596741,wind_onshore,0,MN,-20.008213552361397,1,0.0,0.0,0.0,102.0,14923.6,0.0,0.0,32822.2,205,53410.8,3.67419575633128,,NRIS,120.0
P::J1487,2023-12-31,2024-12-31,0,0,56.082135523613964,4.795790545596741,wind_onshore,0,MN,-32.0,1,0.0,0.0,0.999315537303217,97.0,13485.6,0.0,0.0,31412.6,437,89321.64,4.673511293634497,Facility Study,NRIS,120.0
P::J1487,2024-12-31,2025-12-31,0,0,,4.795790545596741,wind_onshore,0,MN,,0,0.0,,2.001368925393566,152.0,24788.75,0.0,0.0,52488.84,2331,440790.32,,Cluster Study,NRIS,120.0
P::J1487,2025-12-31,2026-03-01,0,0,80.09856262833675,4.795790545596741,wind_onshore,0,MN,-56.016427104722794,1,0.0,,3.0006844626967832,155.0,28421.81,1.0,162.0,45562.49,1139,222351.24,6.674880219028063,IA Pending,NRIS,120.0
P::J1487,2026-03-01,2027-03-01,0,0,82.06981519507187,4.795790545596741,wind_onshore,0,MN,,0,0.0,,3.164955509924709,99.0,18401.9,0.0,0.0,27181.11,1202,238194.56,6.839151266255989,GIA,NRIS,120.0
P::J1488,2022-12-31,2023-12-31,0,0,44.09034907597536,6.2166061010848646,unknown,0,MO,14.981519507186858,0,,,,65.0,13057.0,1.0,1000.0,961.0,205,53410.8,3.67419575633128,,NRIS,500.0
P::J1488,2023-12-31,2024-03-31,0,1,56.082135523613964,6.2166061010848646,unknown,0,MO,2.9897330595482545,0,0.0,0.0,,61.0,11132.0,1.0,1000.0,962.5999999999999,437,89321.64,4.673511293634497,System Impact Study,NRIS,500.0
P::J1488,2024-12-31,2025-12-31,0,0,,6.2166061010848646,other,0,MO,,0,0.0,,,79.0,16065.23,1.0,1000.0,10842.23,2331,440790.32,,IA Executed,NRIS,500.0
P::J1488,2025-12-31,2026-03-01,0,0,80.09856262833675,6.2166061010848646,other,0,MO,-21.026694045174537,1,0.0,,,52.0,14316.36,1.0,1000.0,9035.13,1139,222351.24,6.674880219028063,IA Executed,NRIS,500.0
P::J1488,2026-03-01,2027-03-01,0,0,82.06981519507187,6.2166061010848646,unknown,0,MO,,0,0.0,,0.0,29.0,7818.43,0.0,0.0,40623.36,1202,238194.56,6.839151266255989,GIA,NRIS,500.0
P::J1489,2022-12-31,2023-12-31,0,0,44.09034907597536,6.2166061010848646,unknown,0,MO,14.981519507186858,0,,,,66.0,13557.0,0.0,0.0,1461.0,205,53410.8,3.67419575633128,,NRIS,500.0
P::J1489,2023-12-31,2024-12-31,0,0,56.082135523613964,6.2166061010848646,unknown,0,MO,2.9897330595482545,0,0.0,0.0,,62.0,11632.0,0.0,0.0,1462.6,437,89321.64,4.673511293634497,System Impact Study,NRIS,500.0
P::J1489,2024-12-31,2025-12-31,0,0,,6.2166061010848646,other,0,MO,,0,0.0,,,80.0,16565.23,0.0,0.0,11342.23,2331,440790.32,,IA Executed,NRIS,500.0
P::J1489,2025-12-31,2026-03-01,0,0,80.09856262833675,6.2166061010848646,other,0,MO,-21.026694045174537,1,0.0,,,53.0,14816.36,0.0,0.0,9535.13,1139,222351.24,6.674880219028063,IA Executed,NRIS,500.0
P::J1489,2026-03-01,2027-03-01,0,0,82.06981519507187,6.2166061010848646,unknown,0,MO,,0,0.0,,,29.0,7818.43,0.0,0.0,40623.36,1202,238194.56,6.839151266255989,GIA,NRIS,500.0
P::J1490,2022-12-31,2023-12-31,0,0,44.09034907597536,6.90875477931522,unknown,0,MO,14.981519507186858,0,,,,65.0,12557.0,1.0,500.0,461.0,205,53410.8,3.67419575633128,,NRIS,1000.0
P::J1490,2023-12-31,2024-03-31,0,1,56.082135523613964,6.90875477931522,unknown,0,MO,2.9897330595482545,0,0.0,0.0,,61.0,10632.0,1.0,500.0,462.5999999999999,437,89321.64,4.673511293634497,System Impact Study,NRIS,1000.0
P::J1490,2024-12-31,2025-12-31,0,0,,6.90875477931522,other,0,MO,,0,0.0,,,79.0,15565.23,1.0,500.0,10342.23,2331,440790.32,,IA Executed,NRIS,1000.0
P::J1490,2025-12-31,2026-03-01,0,0,80.09856262833675,6.90875477931522,other,0,MO,-21.026694045174537,1,0.0,,,52.0,13816.36,1.0,500.0,8535.13,1139,222351.24,6.674880219028063,IA Executed,NRIS,1000.0
P::J1490,2026-03-01,2027-03-01,0,0,82.06981519507187,6.90875477931522,unknown,0,MO,,0,0.0,,0.0,29.0,7818.43,0.0,0.0,40623.36,1202,238194.56,6.839151266255989,GIA,NRIS,1000.0
P::J1491,2020-12-31,2021-02-13,1,0,6.275154004106776,5.303304908059076,battery,0,IN,23.457905544147845,0,,,,106.0,16447.0,0.0,0.0,2336.0,1781,358269.28,0.5229295003422314,Not Started,,200.0
P::J1491,2021-12-31,2022-12-31,0,0,18.20123203285421,5.303304908059076,battery,0,IN,11.46611909650924,0,0.0,0.0,,145.0,24848.0,0.0,0.0,8871.0,2059,399153.61,1.516769336071184,,NRIS,200.0
P::J1491,2022-12-31,2023-12-31,0,0,30.193018480492814,5.303304908059076,battery,0,IN,-0.5256673511293635,1,0.0,0.0,,238.0,42962.0,0.0,0.0,35051.0,205,53410.8,2.516084873374401,,NRIS,200.0
P::J1491,2023-12-31,2024-12-31,0,0,42.90759753593429,5.303304908059076,battery,0,IN,-12.517453798767967,1,0.0,0.0,,235.0,38885.0,0.0,0.0,37123.0,437,89321.64,3.575633127994524,System Impact Study,NRIS,200.0
P::J1491,2024-12-31,2025-12-31,0,0,,5.303304908059076,battery,0,IN,,0,0.0,,0.0,279.0,48395.4,0.0,0.0,62700.5,2331,440790.32,,Cluster Study,NRIS,200.0
P::J1491,2025-12-31,2026-03-01,0,0,66.92402464065708,5.303304908059076,battery,0,IN,-36.53388090349076,1,0.0,,0.999315537303217,182.0,41719.0,0.0,0.0,54798.0,1139,222351.24,5.577002053388091,IA Pending,NRIS,200.0
P::J1491,2026-03-01,2027-03-01,0,0,68.8952772073922,5.303304908059076,battery,0,IN,,0,0.0,,1.163586584531143,90.0,18691.7,0.0,0.0,44330.42,1202,238194.56,5.7412731006160165,GIA,NRIS,200.0
P::J1492,2020-12-31,2021-12-31,0,0,6.242299794661191,5.017279836814924,battery,0,MI,31.44147843942505,0,,,,84.0,11640.0,0.0,0.0,2386.0,1781,358269.28,0.5201916495550992,Not Started,,150.0
P::J1492,2021-12-31,2022-12-31,0,0,18.20123203285421,5.017279836814924,battery,0,MI,19.449691991786448,0,0.0,0.0,,140.0,21376.4,0.0,0.0,8921.0,2059,399153.61,1.516769336071184,,NRIS,150.0
P::J1492,2022-12-31,2023-02-22,1,0,30.193018480492814,5.017279836814924,battery,0,MI,7.457905544147844,0,0.0,0.0,,207.0,32809.4,0.0,0.0,35101.0,205,53410.8,2.516084873374401,,NRIS,150.0
P::J1492,2023-12-31,2024-12-31,0,0,42.61190965092403,5.017279836814924,battery,0,MI,-4.5338809034907595,1,0.0,0.0,0.0,185.0,26646.4,0.0,0.0,37323.0,437,89321.64,3.5509924709103355,System Impact Study,NRIS,150.0
P::J1492,2024-12-31,2025-12-31,0,0,,5.017279836814924,battery,0,MI,,0,0.0,,1.002053388090349,301.0,47486.03,0.0,0.0,62700.5,2331,440790.32,,Cluster Study,NRIS,150.0
P::J1492,2025-12-31,2026-03-01,0,0,66.62833675564681,5.017279836814924,battery,0,MI,-28.550308008213552,1,0.0,,2.001368925393566,287.0,56619.33,0.0,0.0,54798.0,1139,222351.24,5.552361396303901,IA Executed,NRIS,150.0
P::J1492,2026-03-01,2027-03-01,0,0,68.59958932238193,5.017279836814924,battery,0,MI,,0,0.0,,2.1656399726214923,175.0,34493.09,0.0,0.0,44330.42,1202,238194.56,5.716632443531828,GIA,NRIS,150.0
P::J1493,2021-12-31,2022-12-31,0,0,18.234086242299796,3.9318256327243257,battery,0,MN,21.453798767967147,0,,,,69.0,8485.6,0.0,0.0,9071.0,2059,399153.61,1.5195071868583163,,NRIS,50.0
P::J1493,2022-12-31,2023-12-31,0,0,30.2258726899384,3.9318256327243257,battery,0,MN,9.462012320328542,0,0.0,0.0,,102.0,14923.6,0.0,0.0,35251.0,205,53410.8,2.518822724161533,,NRIS,50.0
P::J1493,2023-12-31,2024-12-31,0,0,42.41478439425051,3.9318256327243257,battery,0,MN,-2.529774127310062,1,0.0,0.0,,97.0,13485.6,0.0,0.0,37323.0,437,89321.64,3.5345653661875427,Facility Study,NRIS,50.0
P::J1493,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,MN,,0,0.0,,,152.0,24788.75,0.0,0.0,62700.5,2331,440790.32,,In Progress (unknown study),NRIS,50.0
P::J1493,2025-12-31,2026-03-01,0,0,66.43121149897331,3.9318256327243257,battery,0,MN,-26.546201232032853,1,0.0,,,155.0,28421.81,0.0,0.0,54798.0,1139,222351.24,5.535934291581109,IA Pending,NRIS,50.0
P::J1493,2026-03-01,2027-03-01,0,0,68.40246406570841,3.9318256327243257,battery,0,MN,,0,0.0,,,99.0,18401.9,0.0,0.0,44330.42,1202,238194.56,5.700205338809035,GIA,NRIS,50.0
P::J1494,2020-12-31,2021-12-31,0,0,6.242299794661191,3.9318256327243257,battery,0,MN,33.445585215605746,0,,,,49.0,7187.0,0.0,0.0,2486.0,1781,358269.28,0.5201916495550992,Not Started,,50.0
P::J1494,2021-12-31,2022-12-31,0,0,18.20123203285421,3.9318256327243257,battery,0,MN,21.453798767967147,0,0.0,0.0,,68.0,8435.6,0.0,0.0,9021.0,2059,399153.61,1.516769336071184,,NRIS,50.0
P::J1494,2022-12-31,2023-01-31,1,0,30.193018480492814,3.9318256327243257,battery,0,MN,9.462012320328542,0,0.0,0.0,,101.0,14873.6,0.0,0.0,35201.0,205,53410.8,2.516084873374401,,NRIS,50.0
P::J1494,2023-12-31,2024-12-31,0,0,42.41478439425051,3.9318256327243257,battery,0,MN,-2.529774127310062,1,0.0,0.0,0.0,97.0,13485.6,0.0,0.0,37323.0,437,89321.64,3.5345653661875427,Facility Study,NRIS,50.0
P::J1494,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,MN,,0,0.0,,1.002053388090349,152.0,24788.75,0.0,0.0,62700.5,2331,440790.32,,In Progress (unknown study),NRIS,50.0
P::J1494,2025-12-31,2026-03-01,0,0,66.43121149897331,3.9318256327243257,battery,0,MN,-26.546201232032853,1,0.0,,2.001368925393566,155.0,28421.81,0.0,0.0,54798.0,1139,222351.24,5.535934291581109,IA Pending,NRIS,50.0
P::J1494,2026-03-01,2027-03-01,0,0,68.40246406570841,3.9318256327243257,battery,0,MN,,0,0.0,,2.1656399726214923,99.0,18401.9,0.0,0.0,44330.42,1202,238194.56,5.700205338809035,GIA,NRIS,50.0
P::J1495,2020-12-31,2021-12-31,0,0,6.242299794661191,3.9318256327243257,battery,0,MN,33.445585215605746,0,,,,49.0,7187.0,0.0,0.0,2486.0,1781,358269.28,0.5201916495550992,Not Started,,50.0
P::J1495,2021-12-31,2022-12-31,0,0,18.20123203285421,3.9318256327243257,battery,0,MN,21.453798767967147,0,0.0,0.0,,68.0,8435.6,0.0,0.0,9021.0,2059,399153.61,1.516769336071184,,NRIS,50.0
P::J1495,2022-12-31,2023-01-31,1,0,30.193018480492814,3.9318256327243257,battery,0,MN,9.462012320328542,0,0.0,0.0,,101.0,14873.6,0.0,0.0,35201.0,205,53410.8,2.516084873374401,,NRIS,50.0
P::J1495,2023-12-31,2024-12-31,0,0,42.41478439425051,3.9318256327243257,battery,0,MN,-2.529774127310062,1,0.0,0.0,0.0,97.0,13485.6,0.0,0.0,37323.0,437,89321.64,3.5345653661875427,Facility Study,NRIS,50.0
P::J1495,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,MN,,0,0.0,,1.002053388090349,152.0,24788.75,0.0,0.0,62700.5,2331,440790.32,,In Progress (unknown study),NRIS,50.0
P::J1495,2025-12-31,2026-03-01,0,0,66.43121149897331,3.9318256327243257,battery,0,MN,-26.546201232032853,1,0.0,,2.001368925393566,155.0,28421.81,0.0,0.0,54798.0,1139,222351.24,5.535934291581109,IA Pending,NRIS,50.0
P::J1495,2026-03-01,2027-03-01,0,0,68.40246406570841,3.9318256327243257,battery,0,MN,,0,0.0,,2.1656399726214923,99.0,18401.9,0.0,0.0,44330.42,1202,238194.56,5.700205338809035,GIA,NRIS,50.0
P::J1496,2021-12-31,2022-12-31,0,0,18.20123203285421,3.9318256327243257,battery,0,MN,21.453798767967147,0,,,,69.0,8485.6,0.0,0.0,9071.0,2059,399153.61,1.516769336071184,,NRIS,50.0
P::J1496,2022-12-31,2023-12-31,0,0,30.193018480492814,3.9318256327243257,battery,0,MN,9.462012320328542,0,0.0,0.0,,102.0,14923.6,2.0,400.0,35251.0,205,53410.8,2.516084873374401,,NRIS,50.0
P::J1496,2023-12-31,2024-12-31,0,0,42.41478439425051,3.9318256327243257,battery,0,MN,-2.529774127310062,1,0.0,0.0,,97.0,13485.6,2.0,400.0,37323.0,437,89321.64,3.5345653661875427,Facility Study,NRIS,50.0
P::J1496,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,MN,,0,0.0,,,152.0,24788.75,4.0,800.0,62700.5,2331,440790.32,,In Progress (unknown study),NRIS,50.0
P::J1496,2025-12-31,2026-03-01,0,0,66.43121149897331,3.9318256327243257,battery,0,MN,-26.546201232032853,1,0.0,,,155.0,28421.81,4.0,800.0,54798.0,1139,222351.24,5.535934291581109,IA Pending,NRIS,50.0
P::J1496,2026-03-01,2027-03-01,0,0,68.40246406570841,3.9318256327243257,battery,0,MN,,0,0.0,,,99.0,18401.9,3.0,600.0,44330.42,1202,238194.56,5.700205338809035,GIA,NRIS,50.0
P::J1497,2020-12-31,2021-12-31,0,0,6.209445585215605,4.836281906951478,solar,0,WI,45.96303901437371,0,,,,60.0,8462.0,0.0,0.0,66303.8,1781,358269.28,0.5174537987679672,Not Started,,125.0
P::J1497,2021-12-31,2022-12-31,0,0,18.20123203285421,4.836281906951478,solar,0,WI,33.97125256673511,0,0.0,0.0,,105.0,15569.0,0.0,0.0,118203.8,2059,399153.61,1.516769336071184,,NRIS,125.0
P::J1497,2022-12-31,2023-06-29,1,0,30.193018480492814,4.836281906951478,solar,0,WI,21.97946611909651,0,0.0,0.0,,135.0,20562.0,0.0,0.0,228004.8,205,53410.8,2.516084873374401,,NRIS,125.0
P::J1497,2023-12-31,2024-12-31,0,0,42.64476386036961,4.836281906951478,solar,0,WI,9.987679671457906,0,0.0,0.0,0.0,136.0,18595.0,0.0,0.0,189144.8,437,89321.64,3.5537303216974676,System Impact Study,NRIS,125.0
P::J1497,2024-12-31,2025-12-31,0,0,,4.836281906951478,solar,0,WI,,0,0.0,,1.002053388090349,127.0,19860.62,0.0,0.0,241888.03,2331,440790.32,,Cluster Study,NRIS,125.0
P::J1497,2025-12-31,2026-03-01,0,0,66.6611909650924,4.836281906951478,solar,0,WI,-14.028747433264886,1,0.0,,2.001368925393566,117.0,26555.32,0.0,0.0,165406.85,1139,222351.24,5.555099247091033,IA Executed,NRIS,125.0
P::J1497,2026-03-01,2027-03-01,0,0,68.63244353182752,4.836281906951478,solar,0,WI,,0,0.0,,2.1656399726214923,68.0,14192.460000000001,0.0,0.0,62649.18,1202,238194.56,5.71937029431896,GIA,NRIS,125.0
P::J1498,2020-12-31,2021-12-31,0,0,6.209445585215605,3.9318256327243257,battery,0,MN,32.0,0,,,,49.0,7187.0,0.0,0.0,2486.0,1781,358269.28,0.5174537987679672,Not Started,,50.0
P::J1498,2021-12-31,2022-12-31,0,0,18.20123203285421,3.9318256327243257,battery,0,MN,20.008213552361397,0,0.0,0.0,,68.0,8435.6,0.0,0.0,9021.0,2059,399153.61,1.516769336071184,,NRIS,50.0
P::J1498,2022-12-31,2023-01-31,1,0,30.193018480492814,3.9318256327243257,battery,0,MN,8.016427104722792,0,0.0,0.0,,101.0,14873.6,0.0,0.0,35201.0,205,53410.8,2.516084873374401,,NRIS,50.0
P::J1498,2023-12-31,2024-12-31,0,0,42.71047227926078,3.9318256327243257,battery,0,MN,-3.975359342915811,1,0.0,0.0,0.0,97.0,13485.6,0.0,0.0,37323.0,437,89321.64,3.5592060232717317,Facility Study,NRIS,50.0
P::J1498,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,MN,,0,0.0,,1.002053388090349,152.0,24788.75,0.0,0.0,62700.5,2331,440790.32,,In Progress (unknown study),NRIS,50.0
P::J1498,2025-12-31,2026-03-01,0,0,66.72689938398358,3.9318256327243257,battery,0,MN,-27.991786447638603,1,0.0,,2.001368925393566,155.0,28421.81,0.0,0.0,54798.0,1139,222351.24,5.560574948665297,IA Pending,NRIS,50.0
P::J1498,2026-03-01,2027-03-01,0,0,68.69815195071868,3.9318256327243257,battery,0,MN,,0,0.0,,2.1656399726214923,99.0,18401.9,0.0,0.0,44330.42,1202,238194.56,5.724845995893224,GIA,NRIS,50.0
P::J1499,2023-12-31,2024-12-31,0,0,42.743326488706366,3.9318256327243257,battery,0,AR,-3.975359342915811,1,,,,191.0,37224.0,1.0,100.0,37323.0,437,89321.64,3.561943874058864,Facility Study,NRIS,50.0
P::J1499,2024-12-31,2025-12-31,0,0,,3.9318256327243257,battery,0,AR,,0,0.0,,,253.0,54097.1,1.0,100.0,62700.5,2331,440790.32,,Cluster Study,NRIS,50.0
P::J1499,2025-12-31,2026-03-01,0,0,66.75975359342915,3.9318256327243257,battery,0,AR,-27.991786447638603,1,0.0,,,142.0,33337.98,1.0,100.0,54798.0,1139,222351.24,5.563312799452429,IA Pending,NRIS,50.0
P::J1499,2026-03-01,2027-03-01,0,0,68.73100616016427,3.9318256327243257,battery,0,AR,,0,0.0,,,75.0,18497.1,0.0,0.0,44330.42,1202,238194.56,5.727583846680356,GIA,NRIS,50.0
P::J1500,2020-12-31,2021-12-08,1,0,0.26283367556468173,5.017279836814924,solar,0,MS,33.93839835728953,0,,,,12.0,2137.0,0.0,0.0,66278.8,1781,358269.28,0.02190280629705681,Not Started,,150.0
P::J1500,2021-12-31,2022-12-31,0,0,18.20123203285421,5.017279836814924,solar,0,MS,21.946611909650922,0,0.0,0.0,0.0,36.0,6961.0,0.0,0.0,118328.8,2059,399153.61,1.516769336071184,,NRIS,150.0
P::J1500,2022-12-31,2023-12-31,0,0,24.246406570841888,5.017279836814924,solar,0,MS,9.95482546201232,0,0.0,0.0,0.999315537303217,108.0,19887.0,0.0,0.0,228129.8,205,53410.8,2.020533880903491,,NRIS,150.0
P::J1500,2023-12-31,2024-12-31,0,0,42.38193018480493,5.017279836814924,solar,0,MS,-2.0369609856262834,1,0.0,0.0,1.998631074606434,102.0,17382.0,0.0,0.0,189144.8,437,89321.64,3.5318275154004106,Facility Study,NRIS,150.0
P::J1500,2024-12-31,2025-12-31,0,0,,5.017279836814924,solar,0,MS,,0,0.0,,3.0006844626967832,136.0,25776.73,0.0,0.0,241888.03,2331,440790.32,,Cluster Study,NRIS,150.0
P::J1500,2025-12-31,2026-03-01,0,0,66.39835728952772,5.017279836814924,solar,0,MS,-26.053388090349078,1,0.0,,4.0,65.0,12833.06,0.0,0.0,165406.85,1139,222351.24,5.533196440793977,IA Pending,NRIS,150.0
P::J1500,2026-03-01,2027-03-01,0,0,68.36960985626284,5.017279836814924,solar,0,MS,,0,0.0,,4.164271047227926,33.0,4981.6,0.0,0.0,62649.18,1202,238194.56,5.6974674880219025,GIA,NRIS,150.0
P::J1501,2021-12-31,2022-12-31,0,0,18.20123203285421,4.61512051684126,battery,0,IL,19.975359342915812,0,,,,109.0,20650.0,0.0,0.0,9071.0,2059,399153.61,1.516769336071184,,NRIS,100.0
P::J1501,2022-12-31,2023-12-31,0,0,30.193018480492814,4.61512051684126,battery,0,IL,7.983572895277208,0,0.0,0.0,,227.0,45104.0,0.0,0.0,35251.0,205,53410.8,2.516084873374401,,NRIS,100.0
P::J1501,2023-12-31,2026-03-01,0,0,42.4476386036961,0.0,battery,0,IL,-4.008213552361396,1,-100.0,0.0,0.0,230.0,41327.0,0.0,0.0,37323.0,437,89321.64,3.5373032169746748,System Impact Study,NRIS,0.0
P::J1501,2026-03-01,2027-03-01,0,0,68.435318275154,0.0,battery,0,IL,,0,,,2.1656399726214923,188.0,35450.11,0.0,0.0,44330.42,1202,238194.56,5.702943189596167,GIA,NRIS,0.0
P::J1502,2020-12-31,2021-12-31,0,0,5.848049281314168,5.420534999272286,solar,0,WI,26.940451745379878,0,,,,60.0,8362.0,0.0,0.0,66203.8,1781,358269.28,0.487337440109514,Not Started,,225.0
P::J1502,2021-12-31,2022-12-31,0,0,18.20123203285421,5.420534999272286,solar,0,WI,14.948665297741274,0,0.0,0.0,,105.0,15469.0,0.0,0.0,118103.8,2059,399153.61,1.516769336071184,,NRIS,225.0
P::J1502,2022-12-31,2023-03-31,0,1,30.42299794661191,5.420534999272286,solar,0,WI,2.9568788501026693,0,0.0,0.0,,135.0,20462.0,0.0,0.0,227904.8,205,53410.8,2.535249828884326,,NRIS,225.0
P::J1502,2023-12-31,2024-12-31,0,0,42.41478439425051,5.420534999272286,solar,0,WI,-9.034907597535934,1,0.0,0.0,,135.0,18370.0,0.0,0.0,188919.8,437,89321.64,3.5345653661875427,System Impact Study,NRIS,225.0
P::J1502,2024-12-31,2025-12-31,0,0,,5.420534999272286,solar,0,WI,,0,0.0,,,126.0,19635.62,0.0,0.0,241663.03,2331,440790.32,,Cluster Study,NRIS,225.0
