project_key,berkeley_project_id,miso_project_id,match_method,match_confidence,review_status,berkeley_capacity_mw,miso_capacity_mw,capacity_difference_mw,capacity_conflict_flag
P::B::J066,J066,,berkeley_only,1.0,accepted,60.0,,,False
P::B::J065,J065,,berkeley_only,1.0,accepted,29.0,,,False
P::B::J064,J064,,berkeley_only,1.0,accepted,100.0,,,False
P::B::J063,J063,,berkeley_only,1.0,accepted,200.0,,,False
P::B::J062,J062,,berkeley_only,1.0,accepted,250.0,,,False
P::B::J061,J061,,berkeley_only,1.0,accepted,70.0,,,False
P::B::J060,J060,,berkeley_only,1.0,accepted,29.0,,,False
P::B::J059,J059,,berkeley_only,1.0,accepted,99.0,,,False
P::B::J076,J076,,berkeley_only,1.0,accepted,151.2,,,False
P::B::J098,J098,,berkeley_only,1.0,accepted,150.0,,,False
P::B::J077,J077,,berkeley_only,1.0,accepted,50.0,,,False
P::B::J079,J079,,berkeley_only,1.0,accepted,29.0,,,False
P::B::J096,J096,,berkeley_only,1.0,accepted,150.0,,,False
P::B::J095,J095,,berkeley_only,1.0,accepted,300.0,,,False
P::B::J094,J094,,berkeley_only,1.0,accepted,200.0,,,False
P::B::J093,J093,,berkeley_only,1.0,accepted,50.0,,,False
P::B::J092,J092,,berkeley_only,1.0,accepted,20.0,,,False
P::B::J091,J091,,berkeley_only,1.0,accepted,66.0,,,False
P::B::J090,J090,,berkeley_only,1.0,accepted,200.0,,,False
P::B::J089,J089,,berkeley_only,1.0,accepted,447.0,,,False
P::B::J088,J088,,berkeley_only,1.0,accepted,81.0,,,False
P::B::J087,J087,,berkeley_only,1.0,accepted,30.0,,,False
P::B::J086,J086,,berkeley_only,1.0,accepted,100.0,,,False
P::B::J085,J085,,berkeley_only,1.0,accepted,150.0,,,False
P::B::J084,J084,,berkeley_only,1.0,accepted,50.0,,,False
P::B::J083,J083,,berkeley_only,1.0,accepted,200.0,,,False
P::B::J082,J082,,berkeley_only,1.0,accepted,100.0,,,False
P::B::J081,J081,,berkeley_only,1.0,accepted,200.0,,,False
P::B::J080,J080,,berkeley_only,1.0,accepted,200.0,,,False
P::B::J078,J078,,berkeley_only,1.0,accepted,26.0,,,False
P::B::G705,G705,,berkeley_only,1.0,accepted,2000.0,,,False
P::B::G704,G704,,berkeley_only,1.0,accepted,1500.0,,,False
P::B::G703,G703,,berkeley_only,1.0,accepted,1500.0,,,False
P::B::G176,G176,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G175,G175,,berkeley_only,1.0,accepted,49.0,,,False
P::B::G174,G174,,berkeley_only,1.0,accepted,550.0,,,False
P::B::G173,G173,,berkeley_only,1.0,accepted,300.0,,,False
P::B::G172,G172,,berkeley_only,1.0,accepted,300.0,,,False
P::B::G171,G171,,berkeley_only,1.0,accepted,14.0,,,False
P::B::G170,G170,,berkeley_only,1.0,accepted,20.0,,,False
P::B::G169,G169,,berkeley_only,1.0,accepted,120.0,,,False
P::B::G168,G168,,berkeley_only,1.0,accepted,700.0,,,False
P::B::G167,G167,,berkeley_only,1.0,accepted,1200.0,,,False
P::B::G166,G166,,berkeley_only,1.0,accepted,2400.0,,,False
P::B::G165,G165,,berkeley_only,1.0,accepted,38.0,,,False
P::B::G164,G164,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G163,G163,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G162,G162,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G161,G161,,berkeley_only,1.0,accepted,110.0,,,False
P::B::G160,G160,,berkeley_only,1.0,accepted,45.0,,,False
P::B::G177,G177,,berkeley_only,1.0,accepted,5.0,,,False
P::B::G159,G159,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G178,G178,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G180,G180,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G218,G218,,berkeley_only,1.0,accepted,750.0,,,False
P::B::G217 CONS 94,G217 CONS 94,,berkeley_only,1.0,accepted,510.0,,,False
P::B::G217 CONS 111,G217 CONS 111,,berkeley_only,1.0,accepted,630.0,,,False
P::B::G216 CONS 90,G216 CONS 90,,berkeley_only,1.0,accepted,80.0,,,False
P::B::G216 CONS 110,G216 CONS 110,,berkeley_only,1.0,accepted,280.0,,,False
P::B::G212 CONS 105,G212 CONS 105,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G210 CONS 103,G210 CONS 103,,berkeley_only,1.0,accepted,875.0,,,False
P::B::G207 CONS 37,G207 CONS 37,,berkeley_only,1.0,accepted,560.0,,,False
P::B::G194 CONS 7,G194 CONS 7,,berkeley_only,1.0,accepted,300.0,,,False
P::B::G188,G188,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G187,G187,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G186,G186,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G185,G185,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G184,G184,,berkeley_only,1.0,accepted,14.0,,,False
P::B::G183,G183,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G182,G182,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G181,G181,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G179,G179,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G219,G219,,berkeley_only,1.0,accepted,650.0,,,False
P::B::G158,G158,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G156,G156,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G131,G131,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G130,G130,,berkeley_only,1.0,accepted,22.0,,,False
P::B::G129,G129,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G128,G128,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G127,G127,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G126,G126,,berkeley_only,1.0,accepted,325.0,,,False
P::B::G125,G125,,berkeley_only,1.0,accepted,325.0,,,False
P::B::G124,G124,,berkeley_only,1.0,accepted,1.0,,,False
P::B::G123,G123,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G122,G122,,berkeley_only,1.0,accepted,300.0,,,False
P::B::G121,G121,,berkeley_only,1.0,accepted,6.0,,,False
P::B::G120,G120,,berkeley_only,1.0,accepted,225.0,,,False
P::B::G119,G119,,berkeley_only,1.0,accepted,750.0,,,False
P::B::G118,G118,,berkeley_only,1.0,accepted,650.0,,,False
P::B::G117,G117,,berkeley_only,1.0,accepted,324.0,,,False
P::B::G116,G116,,berkeley_only,1.0,accepted,300.0,,,False
P::B::G115,G115,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G132,G132,,berkeley_only,1.0,accepted,180.0,,,False
P::B::G157,G157,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G133,G133,,berkeley_only,1.0,accepted,585.0,,,False
P::B::G135,G135,,berkeley_only,1.0,accepted,660.0,,,False
P::B::G154,G154,,berkeley_only,1.0,accepted,150.0,,,False
P::B::G152,G152,,berkeley_only,1.0,accepted,530.0,,,False
P::B::G151,G151,,berkeley_only,1.0,accepted,12.0,,,False
P::B::G150,G150,,berkeley_only,1.0,accepted,12.0,,,False
P::B::G148,G148,,berkeley_only,1.0,accepted,20.0,,,False
P::B::G147,G147,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G146,G146,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G145,G145,,berkeley_only,1.0,accepted,85.0,,,False
P::B::G144,G144,,berkeley_only,1.0,accepted,550.0,,,False
P::B::G143,G143,,berkeley_only,1.0,accepted,250.0,,,False
P::B::G142,G142,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G141,G141,,berkeley_only,1.0,accepted,46.0,,,False
P::B::G140,G140,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G139,G139,,berkeley_only,1.0,accepted,250.0,,,False
P::B::G138,G138,,berkeley_only,1.0,accepted,352.0,,,False
P::B::G137,G137,,berkeley_only,1.0,accepted,560.0,,,False
P::B::G136,G136,,berkeley_only,1.0,accepted,91.0,,,False
P::B::G134,G134,,berkeley_only,1.0,accepted,840.0,,,False
P::B::G114,G114,,berkeley_only,1.0,accepted,60.0,,,False
P::B::G220,G220,,berkeley_only,1.0,accepted,650.0,,,False
P::B::G222,G222,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G281,G281,,berkeley_only,1.0,accepted,130.0,,,False
P::B::G280,G280,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G279,G279,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G278,G278,,berkeley_only,1.0,accepted,8.0,,,False
P::B::G277,G277,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G276,G276,,berkeley_only,1.0,accepted,300.0,,,False
P::B::G275,G275,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G274,G274,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G273,G273,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G272,G272,,berkeley_only,1.0,accepted,10.0,,,False
P::B::G271,G271,,berkeley_only,1.0,accepted,670.0,,,False
P::B::G270,G270,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G269,G269,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G268,G268,,berkeley_only,1.0,accepted,189.0,,,False
P::B::G267,G267,,berkeley_only,1.0,accepted,190.0,,,False
P::B::G266,G266,,berkeley_only,1.0,accepted,1005.0,,,False
P::B::G265,G265,,berkeley_only,1.0,accepted,1420.0,,,False
P::B::G282,G282,,berkeley_only,1.0,accepted,99.0,,,False
P::B::G264,G264,,berkeley_only,1.0,accepted,905.0,,,False
P::B::G283,G283,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G285,G285,,berkeley_only,1.0,accepted,9.0,,,False
P::B::G304,G304,,berkeley_only,1.0,accepted,250.0,,,False
P::B::G303,G303,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G302,G302,,berkeley_only,1.0,accepted,160.0,,,False
P::B::G301,G301,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G300,G300,,berkeley_only,1.0,accepted,6.0,,,False
P::B::G299,G299,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G298,G298,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G297,G297,,berkeley_only,1.0,accepted,39.0,,,False
P::B::G296,G296,,berkeley_only,1.0,accepted,25.0,,,False
P::B::G295,G295,,berkeley_only,1.0,accepted,525.0,,,False
P::B::G293,G293,,berkeley_only,1.0,accepted,400.0,,,False
P::B::G291,G291,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G290,G290,,berkeley_only,1.0,accepted,86.0,,,False
P::B::G289,G289,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G288,G288,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G287,G287,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G286,G286,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G284,G284,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G221,G221,,berkeley_only,1.0,accepted,180.0,,,False
P::B::G263,G263,,berkeley_only,1.0,accepted,105.0,,,False
P::B::G261,G261,,berkeley_only,1.0,accepted,667.0,,,False
P::B::G238,G238,,berkeley_only,1.0,accepted,510.0,,,False
P::B::G237,G237,,berkeley_only,1.0,accepted,575.0,,,False
P::B::G236,G236,,berkeley_only,1.0,accepted,650.0,,,False
P::B::G235,G235,,berkeley_only,1.0,accepted,79.0,,,False
P::B::G234,G234,,berkeley_only,1.0,accepted,22.0,,,False
P::B::G233,G233,,berkeley_only,1.0,accepted,10.0,,,False
P::B::G232,G232,,berkeley_only,1.0,accepted,44.0,,,False
P::B::G231,G231,,berkeley_only,1.0,accepted,60.0,,,False
P::B::G230,G230,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G229,G229,,berkeley_only,1.0,accepted,30.0,,,False
P::B::G228,G228,,berkeley_only,1.0,accepted,30.0,,,False
P::B::G227,G227,,berkeley_only,1.0,accepted,24.0,,,False
P::B::G226.1,G226.1,,berkeley_only,1.0,accepted,60.0,,,False
P::B::G226,G226,,berkeley_only,1.0,accepted,9.0,,,False
P::B::G225,G225,,berkeley_only,1.0,accepted,60.0,,,False
P::B::G224,G224,,berkeley_only,1.0,accepted,60.0,,,False
P::B::G223,G223,,berkeley_only,1.0,accepted,750.0,,,False
P::B::G239,G239,,berkeley_only,1.0,accepted,63.0,,,False
P::B::G262,G262,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G240,G240,,berkeley_only,1.0,accepted,55.0,,,False
P::B::G242,G242,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G260,G260,,berkeley_only,1.0,accepted,1061.0,,,False
P::B::G259,G259,,berkeley_only,1.0,accepted,1100.0,,,False
P::B::G258,G258,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G257,G257,,berkeley_only,1.0,accepted,83.0,,,False
P::B::G256,G256,,berkeley_only,1.0,accepted,45.0,,,False
P::B::G255,G255,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G254,G254,,berkeley_only,1.0,accepted,590.0,,,False
P::B::G253,G253,,berkeley_only,1.0,accepted,12.0,,,False
P::B::G252,G252,,berkeley_only,1.0,accepted,10.0,,,False
P::B::G251,G251,,berkeley_only,1.0,accepted,6.0,,,False
P::B::G250,G250,,berkeley_only,1.0,accepted,4.0,,,False
P::B::G249,G249,,berkeley_only,1.0,accepted,110.0,,,False
P::B::G248,G248,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G247,G247,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G246,G246,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G245,G245,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G244,G244,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G241,G241,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G306,G306,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G113,G113,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G111,G111,,berkeley_only,1.0,accepted,85.0,,,False
P::B::E0050,E0050,,berkeley_only,1.0,accepted,986.9,,,False
P::B::E0049,E0049,,berkeley_only,1.0,accepted,798.15,,,False
P::B::E0048,E0048,,berkeley_only,1.0,accepted,775.0,,,False
P::B::E0047,E0047,,berkeley_only,1.0,accepted,820.0,,,False
P::B::E0046,E0046,,berkeley_only,1.0,accepted,267.75,,,False
P::B::E0045,E0045,,berkeley_only,1.0,accepted,770.0,,,False
P::B::E0044,E0044,,berkeley_only,1.0,accepted,1640.0,,,False
P::B::E0043,E0043,,berkeley_only,1.0,accepted,1640.0,,,False
P::B::E0042,E0042,,berkeley_only,1.0,accepted,2739.8,,,False
P::B::E0041,E0041,,berkeley_only,1.0,accepted,313.92,,,False
P::B::E0040,E0040,,berkeley_only,1.0,accepted,313.92,,,False
P::B::E0039,E0039,,berkeley_only,1.0,accepted,630.42,,,False
P::B::E0038,E0038,,berkeley_only,1.0,accepted,454.8,,,False
P::B::E0037,E0037,,berkeley_only,1.0,accepted,454.8,,,False
P::B::E0036,E0036,,berkeley_only,1.0,accepted,162.0,,,False
P::B::E0035,E0035,,berkeley_only,1.0,accepted,1089.8,,,False
P::B::E0034,E0034,,berkeley_only,1.0,accepted,265.0,,,False
P::B::E0051,E0051,,berkeley_only,1.0,accepted,377.0,,,False
P::B::E0033,E0033,,berkeley_only,1.0,accepted,526.68,,,False
P::B::E0052,E0052,,berkeley_only,1.0,accepted,203.84,,,False
P::B::E0054,E0054,,berkeley_only,1.0,accepted,530.0,,,False
P::B::G019,G019,,berkeley_only,1.0,accepted,750.0,,,False
P::B::G018,G018,,berkeley_only,1.0,accepted,174.0,,,False
P::B::G017,G017,,berkeley_only,1.0,accepted,174.0,,,False
P::B::G016,G016,,berkeley_only,1.0,accepted,174.0,,,False
P::B::G015,G015,,berkeley_only,1.0,accepted,800.0,,,False
P::B::G013,G013,,berkeley_only,1.0,accepted,99.0,,,False
P::B::G012,G012,,berkeley_only,1.0,accepted,930.0,,,False
P::B::G011,G011,,berkeley_only,1.0,accepted,900.0,,,False
P::B::G010,G010,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G009,G009,,berkeley_only,1.0,accepted,640.0,,,False
P::B::G006,G006,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G005,G005,,berkeley_only,1.0,accepted,29.0,,,False
P::B::G004,G004,,berkeley_only,1.0,accepted,174.0,,,False
P::B::G003,G003,,berkeley_only,1.0,accepted,174.0,,,False
P::B::G002,G002,,berkeley_only,1.0,accepted,174.0,,,False
P::B::G001,G001,,berkeley_only,1.0,accepted,255.0,,,False
P::B::E291,E291,,berkeley_only,1.0,accepted,27.0,,,False
P::B::E0053,E0053,,berkeley_only,1.0,accepted,204.88,,,False
P::B::G020,G020,,berkeley_only,1.0,accepted,147.0,,,False
P::B::E0032,E0032,,berkeley_only,1.0,accepted,478.0,,,False
P::B::E0030,E0030,,berkeley_only,1.0,accepted,820.0,,,False
P::B::E0009,E0009,,berkeley_only,1.0,accepted,675.5,,,False
P::B::E0008,E0008,,berkeley_only,1.0,accepted,248.0,,,False
P::B::E0007,E0007,,berkeley_only,1.0,accepted,179.52,,,False
P::B::E0006,E0006,,berkeley_only,1.0,accepted,213.52,,,False
P::B::E0005,E0005,,berkeley_only,1.0,accepted,90.72,,,False
P::B::E0004,E0004,,berkeley_only,1.0,accepted,104.32,,,False
P::B::E0003,E0003,,berkeley_only,1.0,accepted,127.84,,,False
P::B::E0002,E0002,,berkeley_only,1.0,accepted,265.0,,,False
P::B::APP-100259,APP-100259,,berkeley_only,1.0,accepted,507.6,,,False
P::B::APP-100248,APP-100248,,berkeley_only,1.0,accepted,279.72,,,False
P::B::APP-100245,APP-100245,,berkeley_only,1.0,accepted,405.0,,,False
P::B::APP-100103,APP-100103,,berkeley_only,1.0,accepted,1640.0,,,False
P::B::APP-100096,APP-100096,,berkeley_only,1.0,accepted,1640.0,,,False
P::B::APP-100087,APP-100087,,berkeley_only,1.0,accepted,202.5,,,False
P::B::APP-100016,APP-100016,,berkeley_only,1.0,accepted,770.0,,,False
P::B::100141,100141,,berkeley_only,1.0,accepted,75.0,,,False
P::B::E0010,E0010,,berkeley_only,1.0,accepted,798.15,,,False
P::B::E0031,E0031,,berkeley_only,1.0,accepted,820.0,,,False
P::B::E0011,E0011,,berkeley_only,1.0,accepted,86.8,,,False
P::B::E0013,E0013,,berkeley_only,1.0,accepted,310.25,,,False
P::B::E0029,E0029,,berkeley_only,1.0,accepted,478.0,,,False
P::B::E0028,E0028,,berkeley_only,1.0,accepted,49.53,,,False
P::B::E0027,E0027,,berkeley_only,1.0,accepted,456.84,,,False
P::B::E0026,E0026,,berkeley_only,1.0,accepted,428.0,,,False
P::B::E0025,E0025,,berkeley_only,1.0,accepted,986.9,,,False
P::B::E0024,E0024,,berkeley_only,1.0,accepted,207.9,,,False
P::B::E0023,E0023,,berkeley_only,1.0,accepted,393.6,,,False
P::B::E0022,E0022,,berkeley_only,1.0,accepted,309.96,,,False
P::B::E0021,E0021,,berkeley_only,1.0,accepted,309.96,,,False
P::B::E0020,E0020,,berkeley_only,1.0,accepted,105.84,,,False
P::B::E002,E002,,berkeley_only,1.0,accepted,15.0,,,False
P::B::E0019,E0019,,berkeley_only,1.0,accepted,213.18,,,False
P::B::E0018,E0018,,berkeley_only,1.0,accepted,432.0,,,False
P::B::E0017,E0017,,berkeley_only,1.0,accepted,257.88,,,False
P::B::E0016,E0016,,berkeley_only,1.0,accepted,1211.25,,,False
P::B::E0015,E0015,,berkeley_only,1.0,accepted,360.0,,,False
P::B::E0014,E0014,,berkeley_only,1.0,accepted,1640.0,,,False
P::B::E0012,E0012,,berkeley_only,1.0,accepted,1211.25,,,False
P::B::G112,G112,,berkeley_only,1.0,accepted,85.0,,,False
P::B::G021,G021,,berkeley_only,1.0,accepted,142.0,,,False
P::B::G023,G023,,berkeley_only,1.0,accepted,710.0,,,False
P::B::G085,G085,,berkeley_only,1.0,accepted,7.0,,,False
P::B::G084,G084,,berkeley_only,1.0,accepted,320.0,,,False
P::B::G083,G083,,berkeley_only,1.0,accepted,800.0,,,False
P::B::G082,G082,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G081,G081,,berkeley_only,1.0,accepted,1.0,,,False
P::B::G080,G080,,berkeley_only,1.0,accepted,320.0,,,False
P::B::G079,G079,,berkeley_only,1.0,accepted,160.0,,,False
P::B::G078,G078,,berkeley_only,1.0,accepted,85.0,,,False
P::B::G077,G077,,berkeley_only,1.0,accepted,150.0,,,False
P::B::G076,G076,,berkeley_only,1.0,accepted,52.0,,,False
P::B::G075,G075,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G074,G074,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G073,G073,,berkeley_only,1.0,accepted,1.0,,,False
P::B::G072,G072,,berkeley_only,1.0,accepted,150.0,,,False
P::B::G071,G071,,berkeley_only,1.0,accepted,41.0,,,False
P::B::G070,G070,,berkeley_only,1.0,accepted,900.0,,,False
P::B::G069,G069,,berkeley_only,1.0,accepted,174.0,,,False
P::B::G086,G086,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G068,G068,,berkeley_only,1.0,accepted,800.0,,,False
P::B::G087,G087,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G092,G092,,berkeley_only,1.0,accepted,46.0,,,False
P::B::G110,G110,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G109,G109,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G108,G108,,berkeley_only,1.0,accepted,1000.0,,,False
P::B::G106,G106,,berkeley_only,1.0,accepted,520.0,,,False
P::B::G105,G105,,berkeley_only,1.0,accepted,40.0,,,False
P::B::G104,G104,,berkeley_only,1.0,accepted,118.0,,,False
P::B::G103,G103,,berkeley_only,1.0,accepted,370.0,,,False
P::B::G102,G102,,berkeley_only,1.0,accepted,530.0,,,False
P::B::G101,G101,,berkeley_only,1.0,accepted,530.0,,,False
P::B::G100,G100,,berkeley_only,1.0,accepted,530.0,,,False
P::B::G099,G099,,berkeley_only,1.0,accepted,250.0,,,False
P::B::G098,G098,,berkeley_only,1.0,accepted,165.0,,,False
P::B::G097,G097,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G096,G096,,berkeley_only,1.0,accepted,105.0,,,False
P::B::G095,G095,,berkeley_only,1.0,accepted,644.0,,,False
P::B::G094,G094,,berkeley_only,1.0,accepted,30.0,,,False
P::B::G093,G093,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G088,G088,,berkeley_only,1.0,accepted,350.0,,,False
P::B::G022,G022,,berkeley_only,1.0,accepted,71.0,,,False
P::B::G067,G067,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G065,G065,,berkeley_only,1.0,accepted,1050.0,,,False
P::B::G042,G042,,berkeley_only,1.0,accepted,332.0,,,False
P::B::G041,G041,,berkeley_only,1.0,accepted,2.0,,,False
P::B::G040,G040,,berkeley_only,1.0,accepted,202.0,,,False
P::B::G039,G039,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G038,G038,,berkeley_only,1.0,accepted,360.0,,,False
P::B::G037,G037,,berkeley_only,1.0,accepted,36.0,,,False
P::B::G036,G036,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G035,G035,,berkeley_only,1.0,accepted,505.0,,,False
P::B::G034,G034,,berkeley_only,1.0,accepted,55.0,,,False
P::B::G033,G033,,berkeley_only,1.0,accepted,230.0,,,False
P::B::G032,G032,,berkeley_only,1.0,accepted,95.0,,,False
P::B::G030,G030,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G029,G029,,berkeley_only,1.0,accepted,500.0,,,False
P::B::G028,G028,,berkeley_only,1.0,accepted,650.0,,,False
P::B::G027,G027,,berkeley_only,1.0,accepted,650.0,,,False
P::B::G026,G026,,berkeley_only,1.0,accepted,240.0,,,False
P::B::G025,G025,,berkeley_only,1.0,accepted,189.0,,,False
P::B::G043,G043,,berkeley_only,1.0,accepted,37.0,,,False
P::B::G066,G066,,berkeley_only,1.0,accepted,800.0,,,False
P::B::G044,G044,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G046,G046,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G064,G064,,berkeley_only,1.0,accepted,210.0,,,False
P::B::G063,G063,,berkeley_only,1.0,accepted,90.0,,,False
P::B::G062,G062,,berkeley_only,1.0,accepted,755.0,,,False
P::B::G061,G061,,berkeley_only,1.0,accepted,165.0,,,False
P::B::G060,G060,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G059,G059,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G058,G058,,berkeley_only,1.0,accepted,3.0,,,False
P::B::G057,G057,,berkeley_only,1.0,accepted,80.0,,,False
P::B::G056,G056,,berkeley_only,1.0,accepted,80.0,,,False
P::B::G055,G055,,berkeley_only,1.0,accepted,220.0,,,False
P::B::G054,G054,,berkeley_only,1.0,accepted,350.0,,,False
P::B::G053,G053,,berkeley_only,1.0,accepted,260.0,,,False
P::B::G052,G052,,berkeley_only,1.0,accepted,1000.0,,,False
P::B::G051,G051,,berkeley_only,1.0,accepted,1300.0,,,False
P::B::G050,G050,,berkeley_only,1.0,accepted,320.0,,,False
P::B::G048,G048,,berkeley_only,1.0,accepted,725.0,,,False
P::B::G047,G047,,berkeley_only,1.0,accepted,340.0,,,False
P::B::G045,G045,,berkeley_only,1.0,accepted,330.0,,,False
P::B::G307,G307,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G308,G308,,berkeley_only,1.0,accepted,19.0,,,False
P::B::G309,G309,,berkeley_only,1.0,accepted,580.0,,,False
P::B::G581,G581,,berkeley_only,1.0,accepted,600.0,,,False
P::B::G580,G580,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G579,G579,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G578,G578,,berkeley_only,1.0,accepted,300.0,,,False
P::B::G577,G577,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G576,G576,,berkeley_only,1.0,accepted,40.0,,,False
P::B::G575,G575,,berkeley_only,1.0,accepted,40.0,,,False
P::B::G574,G574,,berkeley_only,1.0,accepted,80.0,,,False
P::B::G573,G573,,berkeley_only,1.0,accepted,80.0,,,False
P::B::G571,G571,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G570,G570,,berkeley_only,1.0,accepted,125.0,,,False
P::B::G569,G569,,berkeley_only,1.0,accepted,200.0,,,False
P::B::G568,G568,,berkeley_only,1.0,accepted,135.0,,,False
P::B::G567,G567,,berkeley_only,1.0,accepted,165.0,,,False
P::B::G566d,G566d,,berkeley_only,1.0,accepted,18.0,,,False
P::B::G566,G566,,berkeley_only,1.0,accepted,3.0,,,False
P::B::G565,G565,,berkeley_only,1.0,accepted,60.0,,,False
P::B::G582,G582,,berkeley_only,1.0,accepted,0.52,,,False
P::B::G564,G564,,berkeley_only,1.0,accepted,3.0,,,False
P::B::G583,G583,,berkeley_only,1.0,accepted,16.0,,,False
P::B::G585,G585,,berkeley_only,1.0,accepted,8.0,,,False
P::B::G604,G604,,berkeley_only,1.0,accepted,44.0,,,False
P::B::G603,G603,,berkeley_only,1.0,accepted,6.3,,,False
P::B::G602,G602,,berkeley_only,1.0,accepted,32.0,,,False
P::B::G600,G600,,berkeley_only,1.0,accepted,110.0,,,False
P::B::G599,G599,,berkeley_only,1.0,accepted,144.0,,,False
P::B::G598,G598,,berkeley_only,1.0,accepted,144.0,,,False
P::B::G597,G597,,berkeley_only,1.0,accepted,606.0,,,False
P::B::G596,G596,,berkeley_only,1.0,accepted,1.0,,,False
P::B::G595,G595,,berkeley_only,1.0,accepted,150.0,,,False
P::B::G594,G594,,berkeley_only,1.0,accepted,50.0,,,False
P::B::G593,G593,,berkeley_only,1.0,accepted,100.0,,,False
P::B::G591,G591,,berkeley_only,1.0,accepted,700.0,,,False
